cliente_id,nombre,email,telefono,estado,fecha_registro,edad,genero,codigo_postal
7492.0,Estela Mitzy Alcala Valenzuela,blanca09@example.com,640-865-9404,Guanajuato,2022-01-07,-5.0,M,
7493.0,Pilar Olivia Zambrano,abelardoaponte@example.org,03670546235,Yucatán,2023-01-27,39.0,Otro,ABCDE
7494.0,Gregorio Claudio Carrasco,gomezfrancisca@example.org,05774628733,Estado de México,2024-11-21,53.0,,25213-3732
7495.0,Rosario Julia Castro,vnazario@example.net,(080)471-9037,Estado de México,2022-11-05,999.0,,
7496.0,Frida Núñez Ceja,juan-carlos99@example.com,353-115-4077,CDMX,2024-08-13,-5.0,F,
7497.0,Srita. Rosalia Suárez,german21@example.org,+29(3)3773661971,Nuevo León,2025-12-15,28.0,,56122
7498.0,Mateo Agustín Alcántar,tcazares@example.com,779-569-1194x0805,Jalisco,2024-06-23,-5.0,F,
7499.0,Carmen María Elena Verdugo Carrero,amontenegro@example.org,475.808.2763x357,Yucatán,2023-02-23,-5.0,M,
7500.0,Rubén Octavio Vallejo Padilla,oswaldo20@example.org,1-756-258-1042x8729,CDMX,2023-05-13,66.0,F,
7501.0,Wendolin Arriaga Carranza,mateo48@example.net,756.975.1474,Guanajuato,2025-01-04,,,94849
7502.0,Anabel Aurora Hidalgo Batista,luciacarvajal@example.org,07420081703,Querétaro,2022-10-19,,,
7503.0,Ing. Abigail Feliciano,correo_mal_formado,(968)629-8309,Nuevo León,2021-11-07,18.0,F,97996-3810
7504.0,José Luis Teodoro Delgadillo,jose-mariabaez@example.net,1-202-301-0449,Jalisco,2025-03-05,-5.0,M,
7505.0,Rebeca Gallardo,gibarra@example.org,652-741-5085x1190,CDMX,2025-06-27,-5.0,Otro,ABCDE
7506.0,Ana Araceli Segura,noriegayuridia@example.net,238-498-1624,Yucatán,2021-10-06,999.0,,
7507.0,Alfonso Partida,tolivares@example.com,04295092105,Querétaro,2024-09-26,52.0,,
7508.0,Ing. Paola Dávila,olivia89@example.org,032.074.2590x774,Veracruz,2024-05-19,29.0,F,ABCDE
7509.0,Camila Rolón Zavala,alejandro89@example.org,653-456-5224x63995,Veracruz,2026-05-28,-5.0,,13248-4613
7510.0,Esther Andrea Zapata,canguiano@example.com,(472)666-3335x77604,Guanajuato,2022-05-15,-5.0,,05124-7511
7511.0,Gilberto Quiroz,francisco60@example.net,182.616.2598,Estado de México,2025-08-24,,M,77559-0265
7512.0,Bianca Leal,fernando60@example.com,254-107-0644,Jalisco,2023-09-25,,M,
7513.0,Lic. Ignacio Pelayo,serafin90@example.org,1-220-426-8302x1015,Nuevo León,2021-10-12,31.0,Otro,ABCDE
7514.0,Cecilia Frías,maldonadodulce-maria@example.com,(361)471-3865,Yucatán,2024-04-02,,F,
7515.0,Isaac Jerónimo Peres,raul71@example.com,1-577-283-2222,Nuevo León,2024-07-13,-5.0,M,
7516.0,Sessa Fabiola Lerma,carolinacano@example.org,(168)216-9134,Nuevo León,2022-08-17,-5.0,,
7517.0,Sra. Perla Matos,roqueamador@example.net,03254922707,Guanajuato,2022-02-27,48.0,F,
7518.0,Sra. Abigail Acevedo,nadiacalderon@example.com,1-247-362-5774,CDMX,2024-08-29,-5.0,F,
7519.0,Marisol Quintanilla,olgamacias@example.net,1-369-901-1880,Nuevo León,2024-10-07,999.0,,13408
7520.0,Caridad Linda Ramírez,angela66@example.com,1-262-996-9645x9947,Veracruz,2023-01-21,999.0,M,
7521.0,Srita. Hilda Polanco,diana21@example.net,189-055-3611x509,Nuevo León,2025-01-01,,,ABCDE
7522.0,Nelly Luz Alba,linda00@example.com,894.986.7232x06400,Guanajuato,2025-10-04,999.0,,
7523.0,Mercedes Diana Campos Lozano,wendolinvillegas@example.com,611.603.2651x0304,CDMX,2025-08-30,999.0,,
7524.0,Salma Villareal Mascareñas,uvelazquez@example.com,07706842325,Jalisco,2025-03-13,999.0,Otro,
7525.0,Srita. Anabel Ponce,yavalos@example.com,08497423110,Querétaro,2026-03-22,71.0,M,
7526.0,Francisca Trinidad Luevano,aldonzabalderas@example.com,023.540.6097,Puebla,2025-04-05,62.0,Otro,06923
7527.0,Dra. María Teresa Hurtado,cuellarlinda@example.net,1-541-356-2906x181,CDMX,2024-07-20,999.0,F,
7528.0,Leonor Elvia Jaramillo,gonzalolara@example.org,463-028-3374x74216,Veracruz,2025-12-07,,Otro,
7529.0,Patricia Dulce María Gutiérrez,susanavaldez@example.org,(294)075-2418x71050,Nuevo León,2025-12-16,-5.0,Otro,69953
7530.0,Martha Carlota Holguín Orosco,micaela50@example.net,+95(7)1528092458,Guanajuato,2025-12-26,,,
7531.0,Juana Ivonne Cotto,carlosrivero@example.net,016-070-4666x39808,Veracruz,2025-11-21,999.0,F,
7532.0,Dr. Patricio Lucio,raquel31@example.com,(631)159-7751x29291,Nuevo León,2021-12-08,32.0,,
7533.0,Marco Antonio Reynoso,arreolajulio-cesar@example.com,(223)470-7435x935,Yucatán,2026-04-02,,,
7534.0,Benito Alcaraz Valdés,cisnerosanabel@example.org,(082)472-7234,Nuevo León,2024-11-17,999.0,,ABCDE
7535.0,Margarita Nájera Arenas,lybarra@example.org,557.230.3216,Yucatán,2025-06-26,999.0,M,
7536.0,María José Chapa Laureano,curibe@example.com,+96(0)4013200319,Nuevo León,2022-01-11,,Otro,ABCDE
7537.0,Lic. Andrea Linares,ealcantar@example.net,1-347-225-7048x782,Puebla,2025-12-14,-5.0,,
7538.0,Lic. Nicolás Canales,francisca23@example.com,945.483.0586,Jalisco,2022-02-13,70.0,,
7539.0,Dra. Liliana Becerra,aureliomena@example.net,01784124440,Jalisco,2022-10-05,,Otro,
7540.0,Bianca Benavides Anaya,abril50@example.com,(954)121-5750x3126,Querétaro,2025-01-28,999.0,M,
7541.0,Isabela Chávez,limonursula@example.com,+27(5)3752426745,CDMX,2023-12-11,999.0,M,ABCDE
7542.0,Caridad Correa,bustosluz@example.net,1-960-679-8136x75564,Veracruz,2024-07-01,41.0,,
7543.0,Wendolin Elsa Zambrano Salgado,escamillamateo@example.net,(662)114-4499x750,Querétaro,2025-07-20,999.0,F,
7544.0,Abril Leiva,pablo12@example.org,(089)532-3339,Veracruz,2021-08-27,999.0,,
7545.0,Omar Espinoza Flores,molinaroberto@example.com,492-402-6116,Jalisco,2021-11-01,33.0,Otro,
7546.0,Rafaél Carrillo,amandaquintana@example.org,(701)039-9978,Jalisco,2023-08-27,-5.0,,
7547.0,Lucas Marín Villalpando,jorgecarmona@example.org,(302)866-4616x19727,Estado de México,2026-04-14,,F,
7548.0,Porfirio Alarcón,miriam60@example.org,09750304609,Estado de México,2023-09-12,39.0,F,
7549.0,Verónica Parra Munguía,alonzojavier@example.org,979.067.3424,CDMX,2021-08-06,-5.0,,55936
7550.0,Elvira Rebeca Jaramillo,narellano@example.org,09995326572,Estado de México,2022-05-29,36.0,,ABCDE
7551.0,Esmeralda Alma Morales Haro,pablo69@example.net,176.504.3792x308,Puebla,2025-03-04,-5.0,M,93264-2634
7552.0,David Zelaya,caridadtorres@example.net,1-717-595-9492x118,CDMX,2022-10-29,999.0,,
7553.0,Concepción Claudia Cavazos,lilia81@example.com,1-370-101-5946x681,Estado de México,2023-01-19,,,
7554.0,Sr. Modesto Palacios,emilianocazares@example.com,373-079-8885x2500,Guanajuato,2024-09-15,-5.0,,15173-9406
7555.0,Flavio Prieto Bermúdez,godoygeorgina@example.com,(683)551-3064x263,Estado de México,2024-01-05,64.0,Otro,82601-3757
7556.0,Federico Héctor Avilés,cuellarpablo@example.com,246-403-1968x99030,Veracruz,2021-12-22,999.0,F,
7557.0,Noelia Magdalena Jasso Jaramillo,coronadomicaela@example.net,377-638-8289,Puebla,2022-01-31,,,ABCDE
7558.0,Citlali Elisa Urrutia Navarrete,ruelasjose-manuel@example.org,110.694.6202,Yucatán,2021-12-14,999.0,M,
7559.0,Reina Luevano Barragán,cavazosleticia@example.org,+76(0)5811654658,Nuevo León,2024-03-27,31.0,F,28668
7560.0,Inés Carolina Núñez Rodrígez,wendolin24@example.org,405-975-2581,Veracruz,2021-09-03,,Otro,
7561.0,Olga Amelia Amador,georgina63@example.net,(344)419-8894x151,Veracruz,2024-01-28,-5.0,F,46976-5151
7562.0,Leticia Lucía Aragón Ponce,jos60@example.com,436.331.5311,Jalisco,2024-08-29,,,
7563.0,Diego Serafín Barrientos,correo_mal_formado,457.530.8438x9322,Guanajuato,2023-05-03,999.0,F,36574
7564.0,Diana Villarreal,ortiztania@example.org,1-680-218-0437,Jalisco,2026-02-18,,F,94774
7565.0,Leonardo Alvaro Ramírez Maya,raleman@example.org,835-459-9549,CDMX,2021-08-27,999.0,F,
7566.0,Luis Manuel Gerónimo Limón,noeliazelaya@example.org,1-620-644-2354x5565,CDMX,2022-04-24,999.0,Otro,
7567.0,Clara Yolanda Gil,correo_mal_formado,550.364.3553x50039,CDMX,2023-02-19,,,03844
7568.0,Dr. Diego Sandoval,hquezada@example.net,247.647.6325x9774,Yucatán,2022-06-06,69.0,F,ABCDE
7569.0,María Eugenia Victoria Serrato,saavedraalejandro@example.com,1-813-938-9328x9337,Querétaro,2024-10-17,-5.0,M,73741
7570.0,Ing. Gilberto Ybarra,guillermo24@example.net,(623)544-3594,CDMX,2026-04-03,26.0,,
7571.0,Claudio Alvarez Meza,matiasjulia@example.net,1-776-487-0896x941,Querétaro,2023-06-07,-5.0,M,93853-2371
7572.0,Dr. Ignacio Godoy,ebarrientos@example.com,493-375-7478x9272,Veracruz,2025-02-04,,,
7573.0,Evelio Ramiro Pulido Correa,amaliamadrigal@example.net,(118)936-0794,Guanajuato,2021-07-18,999.0,,ABCDE
7574.0,Anel Arroyo,aurelio14@example.org,1-607-918-4254x2121,Yucatán,2022-02-19,,F,32065
7575.0,Óliver Patiño Pelayo,carrilloalta-gracia@example.net,1-246-759-7336x5123,Querétaro,2025-09-18,999.0,M,
7576.0,Marisela Graciela Valverde,polancovioleta@example.com,1-445-749-1971x344,Nuevo León,2022-10-01,-5.0,F,
7577.0,María Eugenia Marcela Zambrano,julio-cesaralfaro@example.org,071-919-8894x5138,Veracruz,2024-12-01,,F,
7578.0,Uriel Augusto Almanza Samaniego,maria-elena78@example.org,513.255.4924x6897,Querétaro,2025-11-03,26.0,M,ABCDE
7579.0,Clemente Treviño Reséndez,bsaenz@example.org,(665)886-7920x359,Estado de México,2022-10-15,22.0,M,
7580.0,Estela Sara Monroy,salvador52@example.org,780.291.1785x26182,Guanajuato,2023-05-26,18.0,M,
7581.0,Sr. Emiliano Vigil,suarezhector@example.net,+60(3)4468142139,Jalisco,2024-11-03,30.0,F,
7582.0,Dra. Graciela Delgado,maximilianomoya@example.org,(104)257-2434,Estado de México,2024-11-20,999.0,,
7583.0,Ignacio Enrique Rosado,beatrizgalvez@example.net,1-247-841-2347x338,Nuevo León,2021-10-23,999.0,F,
7584.0,Dra. Tania Mascareñas,sanabriagregorio@example.net,00447558811,Puebla,2024-03-24,-5.0,,ABCDE
7585.0,Margarita Luisa Valdez Flores,esperanzaolivas@example.org,1-414-321-6454x00476,Nuevo León,2022-10-11,60.0,,ABCDE
7586.0,Daniel Carbajal,olivia61@example.net,(737)225-7798,Jalisco,2022-05-10,999.0,,ABCDE
7587.0,Carlota Esperanza de Jesús Ochoa,wtovar@example.net,462.288.9636,Veracruz,2023-01-16,999.0,,
7588.0,Mayte Amanda Valles Chapa,ericcarreon@example.com,303.401.9233x71346,Jalisco,2022-01-07,999.0,,93426-1543
7589.0,Sr. Ricardo Preciado,correo_mal_formado,172-792-7152x66837,Nuevo León,2022-08-07,,,07450
7590.0,Dra. Elsa Ordóñez,luisaresendez@example.net,(160)653-5337x73259,Yucatán,2025-01-04,,,ABCDE
7591.0,Raúl Gutiérrez Sanabria,rosaburgos@example.net,360-060-8143x488,Nuevo León,2023-12-28,-5.0,,ABCDE
7592.0,Leonardo Gutiérrez Almanza,herrerapilar@example.com,1-590-119-6634x41439,Puebla,2022-04-10,-5.0,Otro,59778-2580
7593.0,Socorro Ana Luisa Sisneros Chávez,villagomezmagdalena@example.com,(334)845-1981,Querétaro,2024-04-27,-5.0,,ABCDE
7594.0,Alejandra Riojas Fonseca,cristinagallegos@example.net,313-335-7379x610,Yucatán,2026-03-06,69.0,,
7595.0,Mauro Rubén Mojica,miguelgurule@example.net,02836342230,Querétaro,2022-05-18,25.0,,ABCDE
7596.0,Eugenio Amador,minervacortez@example.net,304-342-8716x52572,Querétaro,2024-01-23,64.0,F,51685
7597.0,Ing. Uriel Tamayo,lucasocampo@example.com,1-127-328-5460,Estado de México,2024-10-20,999.0,Otro,
7598.0,Ana Luisa Tania Mota Baca,indiravelasco@example.org,638-201-8085x267,Puebla,2022-05-21,54.0,,
7599.0,Pablo Carbajal Regalado,tpina@example.net,706.215.9218x52844,Puebla,2025-02-18,999.0,F,78090-8444
7600.0,Pascual Altamirano Ríos,fperales@example.org,337-773-7050,Estado de México,2024-06-19,-5.0,Otro,
7601.0,Sra. Aldonza Leiva,hurtadoteodoro@example.org,552.915.7203,Puebla,2026-01-24,,,68368-1359
7602.0,Mateo Paredes Berríos,guajardocaridad@example.org,1-421-043-5400x953,Estado de México,2022-11-06,34.0,,
7603.0,Esperanza Úrsula Mejía Rosales,correo_mal_formado,443-240-5045,Yucatán,2023-07-12,999.0,,97873
7604.0,Araceli Lourdes Barela,julio08@example.org,07255332239,Nuevo León,2025-07-25,999.0,M,
7605.0,Susana Zamora,hildacrespo@example.com,(862)368-3569,Puebla,2022-01-14,-5.0,F,12879-9061
7606.0,Felipe Camilo Sosa Ceja,lucas20@example.org,1-170-817-3458x4250,Estado de México,2022-09-23,-5.0,Otro,
7607.0,Débora María del Carmen Briones,correo_mal_formado,(943)288-9775x56238,Estado de México,2026-06-16,-5.0,M,ABCDE
7608.0,Graciela Posada Verduzco,maria-eugeniavega@example.org,+92(5)0270728260,Yucatán,2025-08-08,999.0,,ABCDE
7609.0,Teresa de Anda Naranjo,manuelcardona@example.net,1-432-811-0912x7413,Yucatán,2021-08-16,,F,31863
7610.0,Beatriz Rodarte Escobedo,carlos29@example.org,627.828.1028x00549,CDMX,2023-06-29,65.0,,
7611.0,Mariana Noemí Angulo Pineda,porfirio61@example.org,+02(3)7945501780,CDMX,2025-06-07,35.0,,
7612.0,Ing. Víctor Patiño,irizarrygeronimo@example.org,166-411-6840x622,Veracruz,2025-01-28,66.0,M,
7613.0,Guillermina Salas,lmoya@example.org,059-701-9104,Querétaro,2022-12-04,43.0,,
7614.0,Sr. Francisco Rubio,horacio02@example.com,013.759.0850x644,Veracruz,2026-05-29,52.0,Otro,26810-4218
7615.0,Gonzalo Muñiz,atejada@example.net,371-868-2486x6273,CDMX,2022-02-08,-5.0,,ABCDE
7616.0,Eric Samuel Toro,correo_mal_formado,(852)055-3964x11103,Guanajuato,2022-08-11,48.0,,ABCDE
7617.0,María José Noemí Garibay,olveraelsa@example.net,(055)066-8577x736,Querétaro,2022-01-12,,,
7618.0,Eugenia Partida Polanco,mirandacristian@example.org,928.056.0320x63208,Querétaro,2021-08-09,999.0,M,
7619.0,Srita. Catalina Fierro,obernal@example.net,(087)095-4999x2184,Yucatán,2026-06-02,999.0,M,10371
7620.0,Diana Dávila,maximiliano19@example.org,(669)468-7248,CDMX,2024-02-15,999.0,,92055-4782
7621.0,Lic. Joaquín Gracia,marisolparedes@example.net,1-522-294-9516x92616,Puebla,2023-02-08,,Otro,ABCDE
7622.0,Elena Núñez Romo,irubio@example.com,223-110-4583x94578,CDMX,2022-11-02,-5.0,Otro,
7623.0,Paola Polanco,rcastellanos@example.net,(319)776-5057,CDMX,2021-11-10,,F,
7624.0,Lorenzo Alonso Saldaña,ccarmona@example.com,(979)932-0171,Guanajuato,2026-04-26,999.0,,ABCDE
7625.0,Eric Porfirio Hernádez,iamador@example.net,300-338-3548x8298,Querétaro,2022-04-20,56.0,F,17520-9913
7626.0,Augusto Bruno Castellanos,celiagamboa@example.net,+87(6)0810524372,Querétaro,2022-12-28,,,60303-8242
7627.0,Hugo Lucas Granado,isaacriojas@example.net,1-247-560-1091x55537,Veracruz,2025-12-30,,Otro,ABCDE
7628.0,Gerardo Óscar Nava,haragon@example.org,(692)850-9103x126,Nuevo León,2024-03-19,999.0,M,
7629.0,Karina Perla Durán Cintrón,jonasvalverde@example.org,+03(3)1121411866,Yucatán,2023-02-05,25.0,F,32554
7630.0,Iván Escamilla Rosario,ruben98@example.com,1-318-966-0951,Jalisco,2022-09-16,999.0,Otro,
7631.0,Israel Joaquín Casárez,karlaregalado@example.org,339.280.3770,Nuevo León,2022-07-14,33.0,Otro,
7632.0,Srita. Eva Tejada,israel32@example.com,(212)853-7354,Guanajuato,2026-02-26,-5.0,M,05104-0013
7633.0,Delia Tamayo Ponce,ccortez@example.net,677.439.9021x859,Nuevo León,2023-03-06,-5.0,,77146
7634.0,Aurora Ramón del Río,vazquezalma@example.org,1-799-425-8863x1028,Veracruz,2024-01-04,21.0,F,
7635.0,Dr. Juan Rascón,sara53@example.org,200.244.0457x11754,Puebla,2022-08-10,999.0,Otro,
7636.0,Catalina Perla Armas,imunoz@example.com,639-425-9576x9027,Nuevo León,2026-05-26,999.0,,
7637.0,Minerva Concepción Guerrero,bperales@example.org,+15(7)9424700052,CDMX,2024-09-18,-5.0,F,ABCDE
7638.0,Susana Casillas Armenta,cordovafabiola@example.com,396.225.1602x6705,Nuevo León,2025-01-14,38.0,F,
7639.0,Julio Figueroa,serratoaldonza@example.com,1-908-180-3758x265,Jalisco,2022-07-05,-5.0,Otro,39610-8487
7640.0,Srita. Lourdes Cabrera,gustavoornelas@example.com,1-276-903-9031,Jalisco,2023-11-01,25.0,F,48979
7641.0,Soledad Meraz,gabrieltorrez@example.org,716-882-2692x598,Guanajuato,2023-07-20,999.0,M,
7642.0,Lic. Trinidad Enríquez,sonia91@example.com,054.741.9204x77135,Guanajuato,2024-01-24,,M,36320-3969
7643.0,Uriel Lozano Peres,felipe77@example.com,(507)547-2755x88495,Estado de México,2024-02-23,,F,10199
7644.0,Victoria Posada,oroscoluisa@example.com,307.481.1032x585,Querétaro,2026-04-20,,,ABCDE
7645.0,Gerardo Verdugo,gregorio46@example.org,473.071.1191x84805,Puebla,2022-06-10,-5.0,F,
7646.0,Esparta Esquibel Páez,madridabraham@example.org,825.152.4456x22485,Nuevo León,2025-03-12,999.0,M,67827
7647.0,Ing. César Nieto,patriciamesa@example.com,1-811-354-6957,Guanajuato,2023-12-10,-5.0,,
7648.0,Francisco de la Garza Lomeli,tmaldonado@example.org,591-632-7384x6630,Querétaro,2024-06-25,,,57901
7649.0,Alicia Ulibarri Véliz,rafael15@example.net,02027622295,Yucatán,2025-05-09,-5.0,Otro,
7650.0,Dra. Sessa Bañuelos,renatocisneros@example.net,+54(9)2791216465,Veracruz,2022-07-30,-5.0,,
7651.0,Rodolfo Riojas,ameliavillasenor@example.com,(715)279-6021x3996,Guanajuato,2022-01-05,,,
7652.0,Eugenia Mercedes Carrasco,fonsecahoracio@example.com,+60(0)0802190243,CDMX,2025-07-11,52.0,Otro,
7653.0,Ernesto Serrato Gaitán,rburgos@example.net,272-882-4610,CDMX,2023-02-01,,F,
7654.0,Lorena Ulibarri Collado,zaratecristina@example.com,+52(0)3618546031,Estado de México,2022-11-28,-5.0,,
7655.0,Eugenia Pulido,farriaga@example.org,(927)540-6707x978,Estado de México,2023-11-14,50.0,F,
7656.0,Magdalena Carla Villa Galván,roybaloliver@example.net,(383)582-6565x7268,Nuevo León,2024-08-03,50.0,Otro,61844
7657.0,Teodoro Antonio Gaona,enriquezperla@example.net,(316)948-0976,Veracruz,2025-10-07,38.0,,89483
7658.0,Miriam Carrasco Velasco,yolanda30@example.org,180-920-6914x2078,Veracruz,2022-08-19,,Otro,
7659.0,Leticia Débora Centeno,scintron@example.com,683.965.6411,Querétaro,2022-10-11,-5.0,F,
7660.0,Pascual Nicolás Meléndez,apodacacaridad@example.org,(980)107-0793x52990,Veracruz,2025-10-26,999.0,,
7661.0,Soledad Sofía Padilla,ilseveliz@example.com,515-216-1074,Querétaro,2022-11-03,-5.0,,ABCDE
7662.0,Uriel Alvarez Reyna,avalossonia@example.org,(245)143-9646,Querétaro,2023-11-08,,M,
7663.0,José María Maestas,dcepeda@example.com,569-851-9465x2919,Guanajuato,2026-03-04,36.0,M,ABCDE
7664.0,Mario Delgado,yenipichardo@example.org,(151)679-0081,CDMX,2025-11-05,,,
7665.0,María Elena Dulce María Valadez Carrión,dianachavarria@example.com,003.247.8402x6052,Yucatán,2026-05-03,,,
7666.0,Alta  Gracia Salazar,evelio15@example.net,597.239.2184x493,Estado de México,2025-09-30,,,ABCDE
7667.0,Gabino Flavio Candelaria,ameliaavalos@example.org,525-888-0430x120,Puebla,2026-04-23,-5.0,Otro,ABCDE
7668.0,Rufino Cantú Montenegro,nellyolvera@example.net,702.684.2199,CDMX,2024-07-17,55.0,F,11418-6545
7669.0,Mayte Margarita Flores Munguía,castellanosjorge-luis@example.org,(528)538-2545x1754,CDMX,2025-04-18,-5.0,M,ABCDE
,María Luisa Esparta Meléndez Almaraz,svaldivia@example.org,341.938.5695,Nuevo León,2023-08-28,-5.0,Otro,
7671.0,Sr. Zacarías Esquivel,andres01@example.com,000-536-4899x260,Puebla,2023-04-18,999.0,M,52210
7672.0,Aida Castro Brito,modestopolanco@example.net,+35(9)3995573071,Guanajuato,2021-12-28,,F,
7673.0,Graciela Adela León Valentín,dcastillo@example.com,(019)106-9981x5096,Veracruz,2025-01-30,999.0,,
7674.0,Manuel Mario Blanco Meléndez,patriciohuerta@example.com,589-493-2066x65612,Guanajuato,2022-05-11,-5.0,M,ABCDE
7675.0,Cristina Carrera,rendonruben@example.net,(770)918-1259x96955,Querétaro,2026-06-16,30.0,,90257-0539
7676.0,Victoria Florencia Muro Medina,rosalesuriel@example.org,720.987.7262,Puebla,2022-11-05,-5.0,M,
7677.0,Ing. Salvador Guevara,de-la-garzatimoteo@example.com,226-413-6936x534,Querétaro,2025-11-11,-5.0,Otro,
7678.0,Jos Acosta Guerra,arguellolucas@example.org,+98(0)4103065538,Veracruz,2021-08-30,-5.0,F,
7679.0,Laura Virginia Fonseca Burgos,rjaquez@example.org,1-032-544-1748,Guanajuato,2021-09-04,999.0,,
7680.0,José María Hernández Porras,mirelesarmando@example.net,147-167-0410x67763,Guanajuato,2022-11-30,-5.0,Otro,
7681.0,Sr. Federico Murillo,de-la-torreuriel@example.net,369-798-9901,Estado de México,2025-07-25,-5.0,,81151
7682.0,Dr. Gregorio Saldivar,jose-emilio80@example.net,409.569.2307,Nuevo León,2022-11-02,,M,ABCDE
7683.0,Juan Carlos Roberto Solorio,barretoabigail@example.org,07056222790,Querétaro,2022-12-21,,,77633
7684.0,Dolores Gabriela Feliciano,bertarodriguez@example.org,955.968.1802,Yucatán,2022-04-28,,F,
7685.0,Ana Luisa Rosalia Martínez Mateo,juana92@example.net,+69(4)6863412049,CDMX,2022-01-03,,,
7686.0,Natalia Casillas,vanesaurena@example.org,+38(2)4364224834,Guanajuato,2025-03-11,,,ABCDE
7687.0,Ing. Soledad Briones,eloisa48@example.org,+77(3)8743399793,Jalisco,2022-03-11,999.0,Otro,26071-1180
7688.0,Silvia Noemí Meléndez,itzel82@example.com,229-435-7449x4009,Querétaro,2024-05-23,-5.0,,
7689.0,Uriel Arreola Gálvez,navarreteoswaldo@example.org,1-868-050-6840x82993,Estado de México,2022-08-03,24.0,F,ABCDE
7690.0,Celia Nieves de la Rosa,humberto69@example.net,622-109-2887,Puebla,2025-05-29,50.0,M,37831
7691.0,Paola Rendón,abigailtijerina@example.net,392-808-0651,Estado de México,2023-08-25,,F,
7692.0,Pamela Quezada,zeferinopartida@example.com,+11(6)8300825084,CDMX,2025-06-29,-5.0,Otro,
7693.0,Srita. Abigail Cotto,correo_mal_formado,270.544.5584x3816,Nuevo León,2022-09-02,,,ABCDE
7694.0,Trinidad Calvillo,navarretefidel@example.com,(839)356-3211x6449,Veracruz,2026-01-02,-5.0,F,
7695.0,Lic. María José Tejada,cristobalrivas@example.com,(574)774-5363x78011,Puebla,2026-06-01,-5.0,F,
7696.0,Lic. Mateo Rivera,noelia95@example.com,+67(1)0485413469,Veracruz,2023-10-11,,,
